Category,Weights,Date,cpi_value,Year,Month
Miscellaneous goods and services,515.9834508284413,2022-10-10,130.84594217221326,2022,10
Miscellaneous goods and services,515.9834508284413,2022-11-10,130.5328525675487,2022,11
Miscellaneous goods and services,515.9834508284413,2022-12-10,130.18181223645732,2022,12
Miscellaneous goods and services,515.9834508284413,2023-01-10,130.51166321863772,2023,1
Miscellaneous goods and services,515.9834508284413,2023-02-10,130.92754362463904,2023,2
Miscellaneous goods and services,515.9834508284413,2023-03-10,131.1160376025042,2023,3
Miscellaneous goods and services,515.9834508284413,2023-04-10,134.50571183115457,2023,4
Miscellaneous goods and services,515.9834508284413,2023-05-10,134.76564178834957,2023,5
Miscellaneous goods and services,515.9834508284413,2023-06-10,136.21992908981358,2023,6
Miscellaneous goods and services,515.9834508284413,2023-07-10,136.6294129489711,2023,7
Miscellaneous goods and services,515.9834508284413,2023-08-10,136.76953775060107,2023,8
Miscellaneous goods and services,515.9834508284413,2023-09-10,137.26976021410425,2023,9
Miscellaneous goods and services,515.9834508284413,2023-10-10,137.45310448297033,2023,10
Miscellaneous goods and services,515.9834508284413,2023-11-10,138.11592229269237,2023,11
Miscellaneous goods and services,515.9834508284413,2023-12-10,138.49196937322554,2023,12
Miscellaneous goods and services,515.9834508284413,2024-01-10,139.1180278144327,2024,1
Miscellaneous goods and services,515.9834508284413,2024-02-10,139.5702520850739,2024,2
Miscellaneous goods and services,515.9834508284413,2024-03-10,140.12415215982483,2024,3
Miscellaneous goods and services,515.9834508284413,2024-04-10,140.521813719947,2024,4
Miscellaneous goods and services,515.9834508284413,2024-05-10,140.80854327785377,2024,5
Miscellaneous goods and services,515.9834508284413,2024-06-10,141.21693935621462,2024,6
Miscellaneous goods and services,515.9834508284413,2024-07-10,141.81153314359003,2024,7
Miscellaneous goods and services,515.9834508284413,2024-08-10,142.05369255704252,2024,8
Miscellaneous goods and services,515.9834508284413,2024-09-10,142.44220198148076,2024,9
Miscellaneous goods and services,515.9834508284413,2024-10-10,143.28166505792151,2024,10
Miscellaneous goods and services,515.9834508284413,2024-11-10,143.75855622203417,2024,11
Miscellaneous goods and services,515.9834508284413,2024-12-10,144.015150783484,2024,12
Miscellaneous goods and services,515.9834508284413,2025-01-10,144.65192467373652,2025,1
Miscellaneous goods and services,515.9834508284413,2025-02-10,145.29839752915944,2025,2
Miscellaneous goods and services,515.9834508284413,2025-03-10,145.8768585832159,2025,3
Recreation and culture,218.13981330048003,2009-02-01,94.85407608052869,2009,2
Recreation and culture,218.13981330048003,2009-03-01,95.29200189392367,2009,3
Recreation and culture,218.13981330048003,2009-04-01,98.365378551208,2009,4
Recreation and culture,218.13981330048003,2009-05-01,98.30062034081246,2009,5
Recreation and culture,218.13981330048003,2009-06-01,97.19872699518113,2009,6
Recreation and culture,218.13981330048003,2009-07-01,96.74451059569138,2009,7
Recreation and culture,218.13981330048003,2009-08-01,96.23186689528139,2009,8
Recreation and culture,218.13981330048003,2009-09-01,96.32884105438777,2009,9
Recreation and culture,218.13981330048003,2009-10-01,95.53075726914766,2009,10
Recreation and culture,218.13981330048003,2009-11-01,96.42077223848054,2009,11
Recreation and culture,218.13981330048003,2009-12-01,94.8092671021884,2009,12
Recreation and culture,218.13981330048003,2010-01-01,96.34259592866454,2010,1
Recreation and culture,218.13981330048003,2010-02-01,95.21320492120317,2010,2
Recreation and culture,218.13981330048003,2010-03-01,95.55287857623233,2010,3
Recreation and culture,218.13981330048003,2010-04-01,96.14099810665708,2010,4
Recreation and culture,218.13981330048003,2010-05-01,96.02051482219666,2010,5
Recreation and culture,218.13981330048003,2010-06-01,95.27072410223782,2010,6
Recreation and culture,218.13981330048003,2010-07-01,94.90945889570628,2010,7
Recreation and culture,218.13981330048003,2010-08-01,95.9281539896461,2010,8
Recreation and culture,218.13981330048003,2010-09-01,95.21176434734372,2010,9
Recreation and culture,218.13981330048003,2010-10-01,96.81831604407063,2010,10
Recreation and culture,218.13981330048003,2010-11-01,97.24648393927622,2010,11
Recreation and culture,218.13981330048003,2010-12-01,96.61107629291615,2010,12
Recreation and culture,218.13981330048003,2011-01-01,98.17581589435488,2011,1
Recreation and culture,218.13981330048003,2011-02-01,98.177228574533,2011,2
Recreation and culture,218.13981330048003,2011-03-01,100.39482130180814,2011,3
Recreation and culture,218.13981330048003,2011-04-01,100.28551933613562,2011,4
Recreation and culture,218.13981330048003,2011-05-01,100.44345410971896,2011,5
Recreation and culture,218.13981330048003,2011-06-01,100.43757520417134,2011,6
Recreation and culture,218.13981330048003,2011-07-01,99.52370473496036,2011,7
Recreation and culture,218.13981330048003,2011-08-01,100.32755063581074,2011,8
Recreation and culture,218.13981330048003,2011-09-01,101.63671188394635,2011,9
Recreation and culture,218.13981330048003,2011-10-01,103.16686276283293,2011,10
Recreation and culture,218.13981330048003,2011-11-01,101.70621853994896,2011,11
Recreation and culture,218.13981330048003,2011-12-01,101.66402840688622,2011,12
Recreation and culture,218.13981330048003,2012-01-01,100.71766366466042,2012,1
Recreation and culture,218.13981330048003,2012-02-01,100.34298289388803,2012,2
Recreation and culture,218.13981330048003,2012-03-01,100.19901516232254,2012,3
Recreation and culture,218.13981330048003,2012-04-01,100.24535917967728,2012,4
Recreation and culture,218.13981330048003,2012-05-01,99.47884735462036,2012,5
Recreation and culture,218.13981330048003,2012-06-01,99.83738656102423,2012,6
Recreation and culture,218.13981330048003,2012-07-01,99.36100460913408,2012,7
Recreation and culture,218.13981330048003,2012-08-01,99.71519342426457,2012,8
Recreation and culture,218.13981330048003,2012-09-01,99.61667472067192,2012,9
Recreation and culture,218.13981330048003,2012-10-01,99.49845542615208,2012,10
Recreation and culture,218.13981330048003,2012-11-01,99.66777746025663,2012,11
Recreation and culture,218.13981330048003,2012-12-01,99.59124053445836,2012,12
Recreation and culture,218.13981330048003,2013-01-01,99.94069995922224,2013,1
Recreation and culture,218.13981330048003,2013-02-01,100.87933846684047,2013,2
Recreation and culture,218.13981330048003,2013-03-01,100.23621763033067,2013,3
Recreation and culture,218.13981330048003,2013-04-01,99.88238547847868,2013,4
Recreation and culture,218.13981330048003,2013-05-01,100.1234605188487,2013,5
Recreation and culture,218.13981330048003,2013-06-01,99.20106687116362,2013,6
Recreation and culture,218.13981330048003,2013-07-01,99.8345084575039,2013,7
Recreation and culture,218.13981330048003,2013-08-01,100.12403899689085,2013,8
Recreation and culture,218.13981330048003,2013-09-01,100.34018674369761,2013,9
Recreation and culture,218.13981330048003,2013-10-01,100.29448030657896,2013,10
Recreation and culture,218.13981330048003,2013-11-01,99.59228726470863,2013,11
Recreation and culture,218.13981330048003,2013-12-01,99.69092833932176,2013,12
Recreation and culture,218.13981330048003,2014-01-01,100.53185319278614,2014,1
Recreation and culture,218.13981330048003,2014-02-01,100.0,2014,2
Recreation and culture,218.13981330048003,2014-03-01,99.93803509597664,2014,3
Recreation and culture,218.13981330048003,2014-04-01,99.9079336326736,2014,4
Recreation and culture,218.13981330048003,2014-05-01,100.55226294798027,2014,5
Recreation and culture,218.13981330048003,2014-06-01,101.69481383689562,2014,6
Recreation and culture,218.13981330048003,2014-07-01,101.8976846418856,2014,7
Recreation and culture,218.13981330048003,2014-08-01,102.34311625483727,2014,8
Recreation and culture,218.13981330048003,2014-09-01,102.46049983796046,2014,9
Recreation and culture,218.13981330048003,2014-10-01,102.87226907714654,2014,10
Recreation and culture,218.13981330048003,2014-11-01,102.78203043954683,2014,11
Recreation and culture,218.13981330048003,2014-12-01,101.8189642745867,2014,12
Recreation and culture,218.13981330048003,2015-01-01,102.53137725306074,2015,1
Recreation and culture,218.13981330048003,2015-02-01,103.22916133783679,2015,2
Recreation and culture,218.13981330048003,2015-03-01,103.45552124826476,2015,3
Recreation and culture,218.13981330048003,2015-04-01,103.41407183571599,2015,4
Recreation and culture,218.13981330048003,2015-05-01,103.44273737692068,2015,5
Recreation and culture,218.13981330048003,2015-06-01,106.30047438927106,2015,6
Recreation and culture,218.13981330048003,2015-07-01,106.57505814813956,2015,7
Recreation and culture,218.13981330048003,2015-08-01,106.44205356258949,2015,8
Recreation and culture,218.13981330048003,2015-09-01,107.53516604545206,2015,9
Recreation and culture,218.13981330048003,2015-10-01,104.1158666089263,2015,10
Recreation and culture,218.13981330048003,2015-11-01,104.43250224765396,2015,11
Recreation and culture,218.13981330048003,2015-12-01,105.7483515794011,2015,12
Recreation and culture,218.13981330048003,2016-01-01,105.71524266495601,2016,1
Recreation and culture,218.13981330048003,2016-02-01,106.05719936248728,2016,2
Recreation and culture,218.13981330048003,2016-03-01,106.4108604791342,2016,3
Recreation and culture,218.13981330048003,2016-04-01,106.53423117830566,2016,4
Recreation and culture,218.13981330048003,2016-05-01,106.51344647796545,2016,5
Recreation and culture,218.13981330048003,2016-06-01,107.13484182712072,2016,6
Recreation and culture,218.13981330048003,2016-07-01,107.14124137962037,2016,7
Recreation and culture,218.13981330048003,2016-08-01,107.17564953348945,2016,8
Recreation and culture,218.13981330048003,2016-09-01,107.4822353120659,2016,9
Recreation and culture,218.13981330048003,2016-10-01,107.59385051264,2016,10
Recreation and culture,218.13981330048003,2016-11-01,107.87399062498784,2016,11
Recreation and culture,218.13981330048003,2016-12-01,107.60046368541471,2016,12
Recreation and culture,218.13981330048003,2017-01-01,107.99856831015947,2017,1
Recreation and culture,218.13981330048003,2017-02-01,108.09543274371097,2017,2
Recreation and culture,218.13981330048003,2017-03-01,110.10289026521994,2017,3
Recreation and culture,218.13981330048003,2017-04-01,111.03984214428914,2017,4
Recreation and culture,218.13981330048003,2017-05-01,110.85518998238449,2017,5
Recreation and culture,218.13981330048003,2017-06-01,110.17199232509357,2017,6
Recreation and culture,218.13981330048003,2017-07-01,110.9300409599047,2017,7
Recreation and culture,218.13981330048003,2017-08-01,110.87962796130692,2017,8
Recreation and culture,218.13981330048003,2017-09-01,110.33746109520457,2017,9
Recreation and culture,218.13981330048003,2017-10-01,113.40348608269069,2017,10
Recreation and culture,218.13981330048003,2017-11-01,113.38626885926573,2017,11
Recreation and culture,218.13981330048003,2017-12-01,113.33445383929995,2017,12
Recreation and culture,218.13981330048003,2018-01-01,113.36590705437021,2018,1
Recreation and culture,218.13981330048003,2018-02-01,113.34121656335074,2018,2
Recreation and culture,218.13981330048003,2018-03-01,113.42296190223044,2018,3
Recreation and culture,218.13981330048003,2018-04-10,113.69227893725513,2018,4
Recreation and culture,218.13981330048003,2018-05-10,113.55529811254833,2018,5
Recreation and culture,218.13981330048003,2018-06-10,112.74595347445944,2018,6
Recreation and culture,218.13981330048003,2018-07-10,112.58981654782092,2018,7
Recreation and culture,218.13981330048003,2018-08-10,112.43473578733392,2018,8
Recreation and culture,218.13981330048003,2018-09-10,111.99499847041422,2018,9
Recreation and culture,218.13981330048003,2018-10-10,112.21950364048864,2018,10
Recreation and culture,218.13981330048003,2018-11-10,112.16648945815874,2018,11
Recreation and culture,218.13981330048003,2018-12-10,112.13874121987487,2018,12
Recreation and culture,218.13981330048003,2019-01-10,117.41680870807447,2019,1
Recreation and culture,218.13981330048003,2019-02-10,117.56689276061918,2019,2
Recreation and culture,218.13981330048003,2019-03-10,117.52541338642602,2019,3
Recreation and culture,218.13981330048003,2019-04-10,117.6566045840647,2019,4
Recreation and culture,218.13981330048003,2019-05-10,117.83191028843517,2019,5
Recreation and culture,218.13981330048003,2019-06-10,118.3199777593381,2019,6
Recreation and culture,218.13981330048003,2019-07-10,117.93023825748737,2019,7
Recreation and culture,218.13981330048003,2019-08-10,118.4792018605907,2019,8
Recreation and culture,218.13981330048003,2019-09-10,118.63447705889479,2019,9
Recreation and culture,218.13981330048003,2019-10-10,119.69598520605105,2019,10
Recreation and culture,218.13981330048003,2019-11-10,119.69038806588698,2019,11
Recreation and culture,218.13981330048003,2019-12-10,119.37722810251408,2019,12
Recreation and culture,218.13981330048003,2020-01-10,119.24421066921334,2020,1
Recreation and culture,218.13981330048003,2020-02-10,120.15852277268291,2020,2
Recreation and culture,218.13981330048003,2020-03-10,120.68960291872699,2020,3
Recreation and culture,218.13981330048003,2020-04-10,121.51281959808229,2020,4
Recreation and culture,218.13981330048003,2020-05-10,122.3629148259454,2020,5
Recreation and culture,218.13981330048003,2020-06-10,122.07661321878372,2020,6
Recreation and culture,218.13981330048003,2020-07-10,122.41204452466702,2020,7
Recreation and culture,218.13981330048003,2020-08-10,122.19642312477096,2020,8
Recreation and culture,218.13981330048003,2020-09-10,122.50325174745979,2020,9
Recreation and culture,218.13981330048003,2020-10-10,122.61056807176088,2020,10
Recreation and culture,218.13981330048003,2020-11-10,125.5733359349154,2020,11
Recreation and culture,218.13981330048003,2020-12-10,125.8941904780977,2020,12
Recreation and culture,218.13981330048003,2021-01-10,126.04019494248357,2021,1
Recreation and culture,218.13981330048003,2021-02-10,126.45293929409156,2021,2
Recreation and culture,218.13981330048003,2021-03-10,126.59952835869052,2021,3
Recreation and culture,218.13981330048003,2021-04-10,126.75056183477577,2021,4
Recreation and culture,218.13981330048003,2021-05-10,127.36523130555983,2021,5
Recreation and culture,218.13981330048003,2021-06-10,127.3766555381058,2021,6
Recreation and culture,218.13981330048003,2021-07-10,128.0301100851977,2021,7
Recreation and culture,218.13981330048003,2021-08-10,128.12118745819888,2021,8
Recreation and culture,218.13981330048003,2021-09-10,128.43234482076485,2021,9
Recreation and culture,218.13981330048003,2021-10-10,128.85568204592255,2021,10
Recreation and culture,218.13981330048003,2021-11-10,129.41389128217318,2021,11
Recreation and culture,218.13981330048003,2021-12-10,130.15864775237853,2021,12
Recreation and culture,218.13981330048003,2022-01-10,134.91001728586335,2022,1
Recreation and culture,218.13981330048003,2022-02-10,136.4801734320467,2022,2
Recreation and culture,218.13981330048003,2022-03-10,138.03765322283408,2022,3
Recreation and culture,218.13981330048003,2022-04-10,138.62164481580265,2022,4
Recreation and culture,218.13981330048003,2022-05-10,139.75259102459543,2022,5
Recreation and culture,218.13981330048003,2022-06-10,141.86844691647417,2022,6
Recreation and culture,218.13981330048003,2022-07-10,141.41419831911574,2022,7
Recreation and culture,218.13981330048003,2022-08-10,141.57865832182247,2022,8
Recreation and culture,218.13981330048003,2022-09-10,144.17407182844696,2022,9
Recreation and culture,218.13981330048003,2022-10-10,148.60979307620576,2022,10
Recreation and culture,218.13981330048003,2022-11-10,150.7414877791644,2022,11
Recreation and culture,218.13981330048003,2022-12-10,151.68457036944665,2022,12
Recreation and culture,218.13981330048003,2023-01-10,151.3669602106203,2023,1
Recreation and culture,218.13981330048003,2023-02-10,151.6133306465447,2023,2
Recreation and culture,218.13981330048003,2023-03-10,153.3752763557187,2023,3
Recreation and culture,218.13981330048003,2023-04-10,154.005491653006,2023,4
Recreation and culture,218.13981330048003,2023-05-10,154.37794112754545,2023,5
Recreation and culture,218.13981330048003,2023-06-10,154.4683022545913,2023,6
Recreation and culture,218.13981330048003,2023-07-10,154.41765050828667,2023,7
Recreation and culture,218.13981330048003,2023-08-10,154.85010374460984,2023,8
Recreation and culture,218.13981330048003,2023-09-10,154.56301740095392,2023,9
Recreation and culture,218.13981330048003,2023-10-10,155.27404237539542,2023,10
Recreation and culture,218.13981330048003,2023-11-10,154.7408390184355,2023,11
Recreation and culture,218.13981330048003,2023-12-10,153.8453345455845,2023,12
Recreation and culture,218.13981330048003,2024-01-10,154.13370424050711,2024,1
Recreation and culture,218.13981330048003,2024-02-10,155.46510968952356,2024,2
Recreation and culture,218.13981330048003,2024-03-10,156.20186766673086,2024,3
Recreation and culture,218.13981330048003,2024-04-10,156.92001097355586,2024,4
Recreation and culture,218.13981330048003,2024-05-10,157.18402129894818,2024,5
Recreation and culture,218.13981330048003,2024-06-10,157.94282165483574,2024,6
Recreation and culture,218.13981330048003,2024-07-10,158.95818208378057,2024,7
Recreation and culture,218.13981330048003,2024-08-10,158.7852533957506,2024,8
Recreation and culture,218.13981330048003,2024-09-10,160.28971344568222,2024,9
Recreation and culture,218.13981330048003,2024-10-10,160.61502276083493,2024,10
Recreation and culture,218.13981330048003,2024-11-10,161.61344289723883,2024,11
Recreation and culture,218.13981330048003,2024-12-10,162.9987038106995,2024,12
Recreation and culture,218.13981330048003,2025-01-10,163.76193527577902,2025,1
Recreation and culture,218.13981330048003,2025-02-10,161.92443228400043,2025,2
Recreation and culture,218.13981330048003,2025-03-10,161.23219547211667,2025,3
Restaurants and hotels,643.9875038495742,2009-02-01,83.8307099882881,2009,2
Restaurants and hotels,643.9875038495742,2009-03-01,84.16255347533637,2009,3
Restaurants and hotels,643.9875038495742,2009-04-01,83.81868902204306,2009,4
Restaurants and hotels,643.9875038495742,2009-05-01,83.93193627793256,2009,5
Restaurants and hotels,643.9875038495742,2009-06-01,84.19874190220227,2009,6
Restaurants and hotels,643.9875038495742,2009-07-01,84.11412268315527,2009,7
Restaurants and hotels,643.9875038495742,2009-08-01,84.20012960771061,2009,8
Restaurants and hotels,643.9875038495742,2009-09-01,84.51594977387197,2009,9
Restaurants and hotels,643.9875038495742,2009-10-01,84.3016790380216,2009,10
Restaurants and hotels,643.9875038495742,2009-11-01,84.36486205539543,2009,11
Restaurants and hotels,643.9875038495742,2009-12-01,84.40753718871339,2009,12
Restaurants and hotels,643.9875038495742,2010-01-01,84.74479320044784,2010,1
Restaurants and hotels,643.9875038495742,2010-02-01,85.43384669338158,2010,2
Restaurants and hotels,643.9875038495742,2010-03-01,86.59363053744285,2010,3
Restaurants and hotels,643.9875038495742,2010-04-01,86.74781295839743,2010,4
Restaurants and hotels,643.9875038495742,2010-05-01,87.8947428474123,2010,5
Restaurants and hotels,643.9875038495742,2010-06-01,87.53522467772449,2010,6
Restaurants and hotels,643.9875038495742,2010-07-01,87.71419630726204,2010,7
Restaurants and hotels,643.9875038495742,2010-08-01,87.69960836747715,2010,8
Restaurants and hotels,643.9875038495742,2010-09-01,87.00812900587566,2010,9
Restaurants and hotels,643.9875038495742,2010-10-01,87.09899581730801,2010,10
Restaurants and hotels,643.9875038495742,2010-11-01,86.96496299701266,2010,11
Restaurants and hotels,643.9875038495742,2010-12-01,86.49713555832275,2010,12
Restaurants and hotels,643.9875038495742,2011-01-01,87.16669281004742,2011,1
Restaurants and hotels,643.9875038495742,2011-02-01,87.24745461300265,2011,2
Restaurants and hotels,643.9875038495742,2011-03-01,87.41042366467104,2011,3
Restaurants and hotels,643.9875038495742,2011-04-01,87.33498662841613,2011,4
Restaurants and hotels,643.9875038495742,2011-05-01,88.23239143000352,2011,5
Restaurants and hotels,643.9875038495742,2011-06-01,87.9793683925061,2011,6
Restaurants and hotels,643.9875038495742,2011-07-01,88.5829937781306,2011,7
Restaurants and hotels,643.9875038495742,2011-08-01,89.2429711575691,2011,8
Restaurants and hotels,643.9875038495742,2011-09-01,90.4041226611833,2011,9
Restaurants and hotels,643.9875038495742,2011-10-01,89.9825556657503,2011,10
Restaurants and hotels,643.9875038495742,2011-11-01,89.53864327509055,2011,11
Restaurants and hotels,643.9875038495742,2011-12-01,89.89709646575619,2011,12
Restaurants and hotels,643.9875038495742,2012-01-01,90.57308476071088,2012,1
Restaurants and hotels,643.9875038495742,2012-02-01,91.16816229790334,2012,2
Restaurants and hotels,643.9875038495742,2012-03-01,91.42488122989556,2012,3
Restaurants and hotels,643.9875038495742,2012-04-01,91.2313226488549,2012,4
Restaurants and hotels,643.9875038495742,2012-05-01,91.42009018897072,2012,5
Restaurants and hotels,643.9875038495742,2012-06-01,91.99285600116404,2012,6
Restaurants and hotels,643.9875038495742,2012-07-01,91.85529087849184,2012,7
Restaurants and hotels,643.9875038495742,2012-08-01,91.6665054917445,2012,8
Restaurants and hotels,643.9875038495742,2012-09-01,92.08189052900201,2012,9
Restaurants and hotels,643.9875038495742,2012-10-01,91.99674619674413,2012,10
Restaurants and hotels,643.9875038495742,2012-11-01,91.75983917983926,2012,11
Restaurants and hotels,643.9875038495742,2012-12-01,91.79466234685849,2012,12
Restaurants and hotels,643.9875038495742,2013-01-01,91.85492205384044,2013,1
Restaurants and hotels,643.9875038495742,2013-02-01,92.08533564905098,2013,2
Restaurants and hotels,643.9875038495742,2013-03-01,92.22057929190343,2013,3
Restaurants and hotels,643.9875038495742,2013-04-01,92.29439112035968,2013,4
Restaurants and hotels,643.9875038495742,2013-05-01,92.32222504231082,2013,5
Restaurants and hotels,643.9875038495742,2013-06-01,94.99436141945961,2013,6
Restaurants and hotels,643.9875038495742,2013-07-01,96.29634622475722,2013,7
Restaurants and hotels,643.9875038495742,2013-08-01,96.05304468841479,2013,8
Restaurants and hotels,643.9875038495742,2013-09-01,96.9107364610067,2013,9
Restaurants and hotels,643.9875038495742,2013-10-01,97.34777459080095,2013,10
Restaurants and hotels,643.9875038495742,2013-11-01,98.08038313294794,2013,11
Restaurants and hotels,643.9875038495742,2013-12-01,98.4437266332669,2013,12
Restaurants and hotels,643.9875038495742,2014-01-01,98.91314568764608,2014,1
Restaurants and hotels,643.9875038495742,2014-02-01,100.0,2014,2
Restaurants and hotels,643.9875038495742,2014-03-01,100.17783790844213,2014,3
Restaurants and hotels,643.9875038495742,2014-04-01,100.22744054619571,2014,4
Restaurants and hotels,643.9875038495742,2014-05-01,100.67717030522732,2014,5
Restaurants and hotels,643.9875038495742,2014-06-01,101.05447058894975,2014,6
Restaurants and hotels,643.9875038495742,2014-07-01,100.93534179334264,2014,7
Restaurants and hotels,643.9875038495742,2014-08-01,100.79162569071401,2014,8
Restaurants and hotels,643.9875038495742,2014-09-01,100.85930621044139,2014,9
Restaurants and hotels,643.9875038495742,2014-10-01,100.66674068976363,2014,10
Restaurants and hotels,643.9875038495742,2014-11-01,101.49109232352812,2014,11
Restaurants and hotels,643.9875038495742,2014-12-01,101.51439934869478,2014,12
Restaurants and hotels,643.9875038495742,2015-01-01,101.89989957606132,2015,1
Restaurants and hotels,643.9875038495742,2015-02-01,101.95773080825396,2015,2
Restaurants and hotels,643.9875038495742,2015-03-01,102.10491754033417,2015,3
Restaurants and hotels,643.9875038495742,2015-04-01,102.35112488314441,2015,4
Restaurants and hotels,643.9875038495742,2015-05-01,102.34331694700313,2015,5
Restaurants and hotels,643.9875038495742,2015-06-01,102.80870640095254,2015,6
Restaurants and hotels,643.9875038495742,2015-07-01,102.0975920826633,2015,7
Restaurants and hotels,643.9875038495742,2015-08-01,101.70190634799782,2015,8
Restaurants and hotels,643.9875038495742,2015-09-01,101.40092656895862,2015,9
Restaurants and hotels,643.9875038495742,2015-10-01,101.54159642453978,2015,10
Restaurants and hotels,643.9875038495742,2015-11-01,102.5022897985689,2015,11
Restaurants and hotels,643.9875038495742,2015-12-01,102.85768940743418,2015,12
Restaurants and hotels,643.9875038495742,2016-01-01,102.97521635031089,2016,1
Restaurants and hotels,643.9875038495742,2016-02-01,102.93801502076444,2016,2
Restaurants and hotels,643.9875038495742,2016-03-01,103.47899496805394,2016,3
Restaurants and hotels,643.9875038495742,2016-04-01,103.4944824764984,2016,4
Restaurants and hotels,643.9875038495742,2016-05-01,104.26334973602228,2016,5
Restaurants and hotels,643.9875038495742,2016-06-01,104.36643282443113,2016,6
Restaurants and hotels,643.9875038495742,2016-07-01,104.46752847097119,2016,7
Restaurants and hotels,643.9875038495742,2016-08-01,104.40965558266839,2016,8
Restaurants and hotels,643.9875038495742,2016-09-01,105.42420708718267,2016,9
Restaurants and hotels,643.9875038495742,2016-10-01,106.46176329253721,2016,10
Restaurants and hotels,643.9875038495742,2016-11-01,105.96557354852213,2016,11
Restaurants and hotels,643.9875038495742,2016-12-01,105.51533918887245,2016,12
Restaurants and hotels,643.9875038495742,2017-01-01,106.94002279072726,2017,1
Restaurants and hotels,643.9875038495742,2017-02-01,107.79569085905999,2017,2
Restaurants and hotels,643.9875038495742,2017-03-01,108.5653904161021,2017,3
Restaurants and hotels,643.9875038495742,2017-04-01,108.52156267501299,2017,4
Restaurants and hotels,643.9875038495742,2017-05-01,108.70159716842122,2017,5
Restaurants and hotels,643.9875038495742,2017-06-01,108.83515049906326,2017,6
Restaurants and hotels,643.9875038495742,2017-07-01,108.95574673448101,2017,7
Restaurants and hotels,643.9875038495742,2017-08-01,108.98911952613031,2017,8
Restaurants and hotels,643.9875038495742,2017-09-01,109.24900780628542,2017,9
Restaurants and hotels,643.9875038495742,2017-10-01,109.29258527468076,2017,10
Restaurants and hotels,643.9875038495742,2017-11-01,109.36632752296053,2017,11
Restaurants and hotels,643.9875038495742,2017-12-01,109.2574534445785,2017,12
Restaurants and hotels,643.9875038495742,2018-01-01,109.75349769816539,2018,1
Restaurants and hotels,643.9875038495742,2018-02-01,109.37617637638813,2018,2
Restaurants and hotels,643.9875038495742,2018-03-01,109.34177706170465,2018,3
Restaurants and hotels,643.9875038495742,2018-04-10,109.35843563211706,2018,4
Restaurants and hotels,643.9875038495742,2018-05-10,109.39204846876254,2018,5
Restaurants and hotels,643.9875038495742,2018-06-10,108.95920808071934,2018,6
Restaurants and hotels,643.9875038495742,2018-07-10,109.19839023101744,2018,7
Restaurants and hotels,643.9875038495742,2018-08-10,109.55363364469127,2018,8
Restaurants and hotels,643.9875038495742,2018-09-10,109.23618951975874,2018,9
Restaurants and hotels,643.9875038495742,2018-10-10,109.67023741600028,2018,10
Restaurants and hotels,643.9875038495742,2018-11-10,110.3339845053667,2018,11
Restaurants and hotels,643.9875038495742,2018-12-10,110.35544170163728,2018,12
Restaurants and hotels,643.9875038495742,2019-01-10,109.97617802403323,2019,1
Restaurants and hotels,643.9875038495742,2019-02-10,110.07659209541052,2019,2
Restaurants and hotels,643.9875038495742,2019-03-10,110.52230350931228,2019,3
Restaurants and hotels,643.9875038495742,2019-04-10,110.58722091072632,2019,4
Restaurants and hotels,643.9875038495742,2019-05-10,110.66120688490157,2019,5
Restaurants and hotels,643.9875038495742,2019-06-10,110.58676027209363,2019,6
Restaurants and hotels,643.9875038495742,2019-07-10,110.6748309746332,2019,7
Restaurants and hotels,643.9875038495742,2019-08-10,110.66818838790603,2019,8
Restaurants and hotels,643.9875038495742,2019-09-10,110.68794355116643,2019,9
Restaurants and hotels,643.9875038495742,2019-10-10,110.72974521283241,2019,10
Restaurants and hotels,643.9875038495742,2019-11-10,110.80824621773381,2019,11
Restaurants and hotels,643.9875038495742,2019-12-10,110.75331153559705,2019,12
Restaurants and hotels,643.9875038495742,2020-01-10,110.66005796173437,2020,1
Restaurants and hotels,643.9875038495742,2020-02-10,111.57083359404432,2020,2
Restaurants and hotels,643.9875038495742,2020-03-10,111.69595226547582,2020,3
Restaurants and hotels,643.9875038495742,2020-04-10,111.69595226547582,2020,4
Restaurants and hotels,643.9875038495742,2020-05-10,111.69595226547582,2020,5
Restaurants and hotels,643.9875038495742,2020-06-10,111.69498479834373,2020,6
Restaurants and hotels,643.9875038495742,2020-07-10,111.71117364116401,2020,7
Restaurants and hotels,643.9875038495742,2020-08-10,111.69891296352225,2020,8
Restaurants and hotels,643.9875038495742,2020-09-10,111.72563602697045,2020,9
Restaurants and hotels,643.9875038495742,2020-10-10,111.79693118022213,2020,10
Restaurants and hotels,643.9875038495742,2020-11-10,113.8163776547001,2020,11
Restaurants and hotels,643.9875038495742,2020-12-10,115.97133046702074,2020,12
Restaurants and hotels,643.9875038495742,2021-01-10,115.90378206620578,2021,1
Restaurants and hotels,643.9875038495742,2021-02-10,115.61696912779901,2021,2
Restaurants and hotels,643.9875038495742,2021-03-10,115.66206280442711,2021,3
Restaurants and hotels,643.9875038495742,2021-04-10,115.67275215130717,2021,4
Restaurants and hotels,643.9875038495742,2021-05-10,116.15131134378257,2021,5
Restaurants and hotels,643.9875038495742,2021-06-10,116.31430196096295,2021,6
Restaurants and hotels,643.9875038495742,2021-07-10,116.33043927305717,2021,7
Restaurants and hotels,643.9875038495742,2021-08-10,116.33964038681457,2021,8
Restaurants and hotels,643.9875038495742,2021-09-10,117.21379625887529,2021,9
